fragment_smiles,source_label,n_conformers
O=C[C@@H](O)[C@@H](O)[*:1],ZINC000230096241,6
CC1(C)OC[C@H]([*:1])O1,ZINC000038540338,2
Cc1nc([*:1])cs1,ZINC000005730266,1
C1CO[C@@H](C[*:1])C1,ZINC000004906682,3
C1CO[C@@H]([*:1])C1,ZINC000004906682,2
O=C(O)[C@@H](O)CC[*:1],ZINC000000394027,5
O=C(O)[C@@H](O)C[*:1],ZINC000000394027,3
CCC[C@H](O)[*:1],ZINC000000394027,6
OC[C@H](O)C[*:1],ZINC000004096298,6
OC[C@H](O)CO[*:1],ZINC000004096298,7
O=P(O)(O)OC[*:1],ZINC000005930819,1
C=CC[S@](=O)[*:1],ZINC000014679914,6
O=C1COC[C@H]([*:1])O1,ZINC000095620431,1
C[N+](C)(C)C[*:1],ZINC000001532909,1
C[N+](C)(C)CC[*:1],ZINC000001532909,2
C[N+](C)(C)CCC[*:1],ZINC000001532909,5
N[C@H](C(=O)O)[C@H](O)[*:1],ZINC000001532909,3
C/C(=C\CN[*:1])CO,ZINC000004521935,8
OCCOCCC[*:1],ZINC000001690437,9
OCCOCC[*:1],ZINC000001690437,9
OCCOC[*:1],ZINC000001690437,7
CCCCOC[*:1],ZINC000001690437,9
CCCCOCC[*:1],ZINC000001690437,8
CC1=C[C@H]([*:1])CCC1,ZINC000014588925,2
CCOC(=O)CO[*:1],ZINC000002557912,7
C=C[C@@](C)(O)[*:1],ZINC000015120796,2
C=C[C@@](C)(O)C[*:1],ZINC000015120796,4
C=C[C@@](C)(O)CC[*:1],ZINC000015120796,6
CC[C@@H](C)C(=O)O[*:1],ZINC000002038279,6
CC(C)C(=O)[*:1],ZINC000100772052,3
CC(C)C(=O)C[*:1],ZINC000100772052,3
CC(C)C(=O)CC[*:1],ZINC000100772052,5
N[C@H](CS[*:1])C(=O)O,ZINC000014558051,6
C[C@H](CS[*:1])C(=O)O,ZINC000014558051,6
CCC[C@H](C)[*:1],ZINC000085972373,3
CCC[C@H](C)[C@H](C)[*:1],ZINC000085972373,8
CCN(CC)CC[*:1],ZINC000101202612,9
Cc1cc(C[*:1])no1,ZINC000049171940,3
Cc1ccc(C[*:1])o1,ZINC000049171940,4
Cc1ccc([*:1])o1,ZINC000049171940,1
COC(=O)[C@@H](O)[*:1],ZINC000015219230,2
OC[C@@H](O)C[*:1],ZINC000100828150,6
O=C(O)C(C(=O)O)[*:1],ZINC000013532102,5
CCCCS[*:1],ZINC000263586684,7
CC[C@H](C)C(=O)O[*:1],ZINC000085616681,7
C[C@@H]1O[C@H]1[*:1],ZINC000085616681,1
C=C(CO)[*:1],ZINC000257546296,3
O=C(O)CC/C=C/[*:1],ZINC000085489321,6
C1=C[C@@H](CC[*:1])CC1,ZINC000085489321,7
C1=C[C@@H](C[*:1])CC1,ZINC000085489321,4
C1=C[C@@H]([*:1])CC1,ZINC000085489321,1
CCCCN(C)[*:1],ZINC000169766214,5
CCCCN(C)C[*:1],ZINC000169766214,9
COCCN[*:1],ZINC000012483812,5
C=C(COC(C)=O)[*:1],ZINC000013305817,5
C[S@@](=O)[*:1],ZINC000003875035,1
S=C=NCCCC[*:1],ZINC000003875035,9
C[S@@](=O)C[*:1],ZINC000003875035,3
S=C=NCCC[*:1],ZINC000003875035,5
C[S@@](=O)CC[*:1],ZINC000003875035,5
S=C=NCC[*:1],ZINC000003875035,4
C[S@@](=O)CCC[*:1],ZINC000003875035,6
S=C=NC[*:1],ZINC000003875035,2
C[S@@](=O)CCCC[*:1],ZINC000003875035,10
S=C=N[*:1],ZINC000003875035,1
C/C(=C\CO)CC[*:1],ZINC000015120290,9
C/C(=C/C[*:1])CO,ZINC000015120290,4
C/C(=C\CO)C[*:1],ZINC000015120290,5
C/C(=C/CC[*:1])CO,ZINC000015120290,7
C/C(=C\CO)[*:1],ZINC000015120290,2
CC(=O)O[C@@H](CO)[*:1],ZINC000015270190,3
NC(=O)NCCC[*:1],ZINC000002113951,8
NC(=O)NCC[*:1],ZINC000002113951,6
NC(=O)NC[*:1],ZINC000002113951,3
NC(=O)N[*:1],ZINC000002113951,1
c1cnc([*:1])cn1,ZINC000004259037,1
C=C(C)CC[*:1],ZINC000001850726,6
C=C(C)CCC[*:1],ZINC000001850726,8
O=C1OCC[C@H]1[*:1],ZINC000034781669,2
CC(=O)CC[*:1],ZINC000032296494,3
CC(C)CC/N=C/[*:1],ZINC000031375283,5
CC(C)C/C=N/[*:1],ZINC000031375283,2
CC(C)C/C=N/C[*:1],ZINC000031375283,9
CC(C)C[C@H](C)[*:1],ZINC000095618083,5
OCCSCC[*:1],ZINC000001693386,8
OCCSC[*:1],ZINC000001693386,8
OCCS[*:1],ZINC000001693386,5
NC(=O)CCC[*:1],ZINC000001529587,5
NC[C@@H](O)[*:1],ZINC000000403283,3
C[C@@H](CC[*:1])C(=O)O,ZINC000257525584,6
C[C@@H](C[*:1])C(=O)O,ZINC000257525584,5
OCc1ccc([*:1])o1,ZINC000035425414,2
Cc1ccc([*:1])s1,ZINC000225497625,1
Cc1ccc(C[*:1])s1,ZINC000225497625,4
C[C@@H](O)/C=C/[*:1],ZINC000005766919,2
C=CCN(CC=C)[*:1],ZINC000001106024,5
CN(C)CC[*:1],ZINC000013308302,4
CC(=O)OC[C@H](O)[*:1],ZINC000013327031,5
COC(=O)[C@H](C)[*:1],ZINC000062001686,3
O=C(O)CO[*:1],ZINC000253414348,3
Cn1ccnc1[*:1],ZINC000096296365,1
Cn1ccnc1C[*:1],ZINC000096296365,3
CC[C@H](C)[C@@H](N)[*:1],ZINC000040470873,7
C[C@@H](O)[C@@H](C(=O)O)[*:1],ZINC000040470873,5
Cc1coc(C[*:1])n1,ZINC000032166512,3
Cc1coc([*:1])n1,ZINC000032166512,1
CCc1nc([*:1])co1,ZINC000032166512,2
Fc1cccc([*:1])c1,ZINC000514289382,1
CC(=O)OC[C@H](C)[*:1],ZINC000253500000,6
CCCOC(=O)[*:1],ZINC000002091353,6
C[C@@H]1CCCN([*:1])C1,ZINC000001317658,3
c1cc(N[*:1])ccn1,ZINC000004090478,1
c1cc([*:1])ccn1,ZINC000004090478,1
CC(C)=CCO[*:1],ZINC000257498840,5
Cc1cc([*:1])c(C)o1,ZINC000020111700,1
O[C@@H]1CN[C@H]([*:1])C1,ZINC000040470269,3
CC(C)NC(=O)O[*:1],ZINC000015672490,1
CC(C)(C)C[*:1],ZINC000096296113,1
CC(C)(C)CN[*:1],ZINC000096296113,3
C/C(=C/C(=O)O)[*:1],ZINC000231215728,1
N[C@@H](CCC(=O)O)[*:1],ZINC000028631254,6
OC1(C[*:1])CCCC1,ZINC000085596281,5
OC1([*:1])CCCC1,ZINC000085596281,2
c1[cH-]c(C[*:1])cn1,ZINC000085596281,2
c1[cH-]c([*:1])cn1,ZINC000085596281,1
C[C@H](Cl)[C@@](C)(O)[*:1],ZINC000257423766,3
CC(C)=CCC(=O)[*:1],ZINC000014441808,6
C=C(C)[C@H](C)[*:1],ZINC000257560045,3
C=C(C)[C@H](C)C[*:1],ZINC000257560045,7
C=C(C)[C@H](C)CC[*:1],ZINC000257560045,4
Cn1cc([*:1])cn1,ZINC000218039862,1
CC(=O)OCCC[*:1],ZINC000001674756,10
CC(C)=CC(=O)O[*:1],ZINC000136137667,2
O=C([C@@H]1CCS1)[*:1],ZINC000032163926,3
C1C[C@@H]([*:1])S1,ZINC000032163926,2
CCCCOC(=O)[*:1],ZINC000015165538,7
O=C(O)CC/C=C\[*:1],ZINC000085588925,8
Clc1cccc([*:1])c1,ZINC000012603816,1
CC(C)C(=O)OC[*:1],ZINC000014438705,6
CC/C=C\CC[*:1],ZINC000014438705,7
C1CC([*:1])CCO1,ZINC000096297005,1
CC(C)COC(=O)[*:1],ZINC000001566476,5
CC(C)CCC(=O)[*:1],ZINC000100772840,9
O[C@H]1[C@@H](O)C=C[C@@H]1[*:1],ZINC000031983388,2
Cn1cc(C[*:1])cn1,ZINC000085436164,2
C[C@@H](N)C(=O)N[*:1],ZINC000001708200,2
C[C@@H](N)[*:1],ZINC000001708200,1
O=Cc1ccc([*:1])o1,ZINC000014610794,2
C[n+]1cccc([*:1])c1,ZINC000000155368,1
CC(C)(OC=O)[*:1],ZINC000002038848,1
C[C@H](C=O)C[*:1],ZINC000002046170,3
CC(=CCOC=O)[*:1],ZINC000002168242,6
O=C1CC[C@H]([*:1])N1,ZINC000003588955,1
CC[C@H](NC(C)=O)[*:1],ZINC000263586647,3
CCCC(=O)[*:1],ZINC000038611099,3
OCC(CO)[*:1],ZINC000032840812,4
CC[C@H](C)[C@H](N)[*:1],ZINC000029489590,7
C/C=C(\C)[*:1],ZINC000100784235,1
C/C=C(\C)C(=O)O[*:1],ZINC000100784235,2
C[S@@](=O)/C=C/[*:1],ZINC000100784235,2
C[n+]1ccccc1[*:1],ZINC000020111806,1
CC(C)(O)CC(=O)[*:1],ZINC000001648359,6
CC(=O)CC(C)(O)[*:1],ZINC000001648359,4
CC(=O)CC(C)(C)[*:1],ZINC000001648359,2
CS/C=C\C(=O)O[*:1],ZINC000257403561,3
CS/C=C\[*:1],ZINC000257403561,2
CCC[S@@](=O)[*:1],ZINC000014590166,5
CC[C@H](SSC)[*:1],ZINC000014590166,7
CCC(=O)O[*:1],ZINC000001669521,3
CCC(=O)OC[*:1],ZINC000001669521,7
c1coc(CS[*:1])c1,ZINC000001850892,4
CC(C)S[*:1],ZINC000001850892,2
CC(C)SC[*:1],ZINC000001850892,5
CC(=O)/C(C)=C/[*:1],ZINC000100782954,2
C1CO[C@H](C[*:1])C1,ZINC000000133367,2
C1CO[C@H]([*:1])C1,ZINC000000133367,2
C[C@H](CCO)CC[*:1],ZINC000001561960,9
C[C@H](CCO)C[*:1],ZINC000001561960,8
C[C@H](CCO)[*:1],ZINC000001561960,5
C=C(C)C(=O)[*:1],ZINC000015120611,2
C=C(C)C(=O)C[*:1],ZINC000015120611,4
C=C(C)C(=O)CC[*:1],ZINC000015120611,6
CCCC[C@@H](C)[*:1],ZINC000085972900,5
CCCC[C@@H](C)C[*:1],ZINC000085972900,10
O=C(O)[C@H](CO)[*:1],ZINC000013507463,5
CC(/C=C/C=O)=C\[*:1],ZINC000013371180,2
O=C1OCC=C1[*:1],ZINC000095915043,1
NC(=O)CC[C@H](N)[*:1],ZINC000036373791,3
C=C(C)[C@H](CC)[*:1],ZINC000257632309,6
C=C[C@](O)(C(C)C)[*:1],ZINC000257486462,5
C1CC([*:1])CCN1,ZINC000003840474,2
C[C@H]1O[C@@H]1[*:1],ZINC000006031812,1
C1CN(C[*:1])CCN1,ZINC000077263564,2
C1CN([*:1])CCN1,ZINC000077263564,1
CC(C)OC(=O)C[*:1],ZINC000000942669,2
CC(C)OC(=O)[*:1],ZINC000000942669,1
NC(N)=N[*:1],ZINC000085510150,1
NC(N)=NC[*:1],ZINC000085510150,3
c1cnc(N[*:1])[cH-]1,ZINC000085510150,2
c1cnc([*:1])[cH-]1,ZINC000085510150,1
c1c[nH]c(C[*:1])n1,ZINC000035425127,2
c1c[nH]c([*:1])n1,ZINC000035425127,1
C=C(CO)C(=O)O[*:1],ZINC000008552074,5
CC(C)(S)[*:1],ZINC000014588868,1
CC1=CC[C@@H]([*:1])CC1,ZINC000014588868,1
NC(N)[*:1],ZINC000085628987,1
C1CCC(C[*:1])CC1,ZINC000085628987,3
CCCCNC(=O)[*:1],ZINC000096221873,7
Cc1c([*:1])cnn1C,ZINC000263586409,1
CSC(=N[*:1])SC,ZINC000014884531,4
C1CCN(CC[*:1])C1,ZINC000002364757,5
C1CCN(C[*:1])C1,ZINC000002364757,2
C1CCN([*:1])C1,ZINC000002364757,1
COCCNC[*:1],ZINC000263584732,8
C[C@@H](O)[C@@](C)(O)[*:1],ZINC000253387762,3
C#C[*:1],ZINC000216140728,1
CCCS(=O)(=O)N[*:1],ZINC000004150063,6
C=C(C(=O)O)[*:1],ZINC000015207974,1
CO[C@H](C)[*:1],ZINC000261499229,1
C/C=C(\C)[C@@H](O)[*:1],ZINC000013307923,3
c1[cH-]cc(C[*:1])n1,ZINC000085631870,3
c1[cH-]cc([*:1])n1,ZINC000085631870,1
C/C=C(\C(=O)OC)[*:1],ZINC000015248651,2
CC(=O)C(=O)OC[*:1],ZINC000014438727,3
CC(=O)C(=O)O[*:1],ZINC000014438727,1
O=COCCC[*:1],ZINC000001867147,7
CN[C@H](C)[*:1],ZINC000257749070,2
CN[C@H](C)C(=O)N[*:1],ZINC000257749070,4
C[C@]1(CO)O[C@H]1C[*:1],ZINC000257628120,6
C[C@]1(CO)O[C@H]1[*:1],ZINC000257628120,3
CN(C=O)[*:1],ZINC000018188714,1
OC[C@H](O)[C@H](O)C[*:1],ZINC000255970901,8
CC(C)[C@@H](CO)[*:1],ZINC000182632058,6
C1C[C@H](CC[*:1])SS1,ZINC000182632058,4
C1C[C@H](C[*:1])SS1,ZINC000182632058,4
C1C[C@H]([*:1])SS1,ZINC000182632058,2
C/C(=C\[*:1])C(C)C,ZINC000261495541,3
C/C(=C\C[*:1])C(C)C,ZINC000261495541,6
C#CC[*:1],ZINC000096112952,1
C#CCN(C)C(=O)[*:1],ZINC000096112952,4
CNC(=O)[*:1],ZINC000096112952,1
CSCC[C@@H](N)[*:1],ZINC000095617777,9
CC(C)(CO)[*:1],ZINC000003869684,1
CC(C)(CO)[C@@H](O)[*:1],ZINC000003869684,7
O=C(C[*:1])NCCS,ZINC000003869684,5
O=C(NCCS)[*:1],ZINC000003869684,5
CC1(C)O[C@@H]1C[*:1],ZINC000104378439,2
CC1(C)O[C@@H]1[*:1],ZINC000104378439,1
C[C@H](O)/C=C/[*:1],ZINC000004096339,2
C/C=C/S[*:1],ZINC000015261401,2
C/C=C/SC[*:1],ZINC000015261401,5
CCc1ncoc1[*:1],ZINC000095619759,3
CS(=O)(=O)N[*:1],ZINC000409414484,2
C=CC[C@@H](C)[*:1],ZINC000095620578,4
CCCNC(=O)N[*:1],ZINC000514289149,6
FC1(F)CCN([*:1])C1,ZINC000514289149,3
CC(=O)N[C@@H](C=O)[*:1],ZINC000012495633,2
C1CC[C@@H](C[*:1])NC1,ZINC000000001592,4
C1CC[C@@H]([*:1])NC1,ZINC000000001592,1
C[C@H](CO)CC[*:1],ZINC000257621608,7
C[C@H](CO)CCC[*:1],ZINC000257621608,7
C[C@H](O)CNCC[*:1],ZINC000085628470,8
C[C@H](O)CNC[*:1],ZINC000085628470,8
C[C@H](O)CN[*:1],ZINC000085628470,6
C1=N[CH+]C=C1C[*:1],ZINC000085545144,3
C1=N[CH+]C=C1[*:1],ZINC000085545144,1
C[C@@H](O)C(=O)[*:1],ZINC000000895240,2
CC(=O)[C@H](O)[*:1],ZINC000000895240,2
CC[C@@H]1O[C@H]1[*:1],ZINC000014884855,3
CC[C@@H]1O[C@H]1C#C[*:1],ZINC000014884855,3
OCCCN[*:1],ZINC000009782440,7
C=CCCC(=O)[*:1],ZINC000002041243,6
C[C@H]1C[C@@H]([*:1])OC1=O,ZINC000257499647,2
C[C@H]1O[C@@H]([*:1])C[C@@H]1O,ZINC000008602482,3
COC(C)(C)[*:1],ZINC000257485946,1
COC(C)(C)/C=C/[*:1],ZINC000257485946,5
C=C[C@@H](OC(C)=O)[*:1],ZINC000085831655,2
c1cnc(O[*:1])nc1,ZINC000263584832,1
c1cnc([*:1])nc1,ZINC000263584832,1
CCS(=O)(=O)[*:1],ZINC000049169121,3
O=C(O)C(=O)CC[*:1],ZINC000001529743,6
O=C(O)C(=O)C[*:1],ZINC000001529743,3
O=C(OP(=O)(O)O)[*:1],ZINC000001529624,2
O=CC(=O)[*:1],ZINC000001529524,1
O=CC(=O)C[*:1],ZINC000001529524,3
O=CC(=O)CC[*:1],ZINC000001529524,4
CCC[C@H](CO)[*:1],ZINC000085627586,6
CCC[C@H](CO)C[*:1],ZINC000085627586,9
C1CCC(O[*:1])C1,ZINC000085627586,2
c1ncc([*:1])cn1,ZINC000049155290,1
CCC(=O)/C=C/[*:1],ZINC000038611117,6
COC(=O)/C=C(\C)[*:1],ZINC000231215761,2
C[C@H](O)[C@@H](C)[*:1],ZINC000014916901,3
C[C@H](O)[C@@H](C)O[*:1],ZINC000014916901,2
I[*:1],ZINC000085552312,1
O=S(=O)(O)CCC[*:1],ZINC000001529636,5
C=CC[S@](=O)C[*:1],ZINC000013309455,9
C=CCOC(=O)[*:1],ZINC000002035935,6
C=CCOC(=O)C[*:1],ZINC000002035935,8
CC/C=C\C[C@H](O)[*:1],ZINC000034961800,8
C=C/C=C/C[*:1],ZINC000001531633,3
COC(=O)/C(C)=C\[*:1],ZINC000001531633,2
Cc1ccnc([*:1])c1,ZINC000049543817,1
NN1CCC[C@@H]1[*:1],ZINC000019167429,2
O=C(O)C[C@H](O)C[*:1],ZINC000012493608,7
O=C(O)C[C@H](O)[*:1],ZINC000012493608,6
CC(C)=CCOC[*:1],ZINC000014590710,7
CCOC[*:1],ZINC000014590710,3
CCOCC=C(C)[*:1],ZINC000014590710,7
CC(C)NC(=O)[*:1],ZINC000008152488,1
CC(C)NC(=O)C[*:1],ZINC000008152488,1
C[C@@H](NC(N)=O)[*:1],ZINC000029566455,1
CC(=O)NCC[*:1],ZINC000015261544,5
CC(=O)NCCC[*:1],ZINC000015261544,8
CC(C=O)[*:1],ZINC000001866952,2
CC(=O)CC(=O)[*:1],ZINC000014822185,3
CCCCCC(=O)[*:1],ZINC000012496524,9
CSCCC[*:1],ZINC000014593538,7
CSCCCC[*:1],ZINC000014593538,8
c1cc([*:1])on1,ZINC000067897426,1
O=C(O)CN[*:1],ZINC000014412408,3
O[C@@H]1CN[C@@H]([*:1])C1,ZINC000040487039,2
O=C/C=C/[C@H]1O[C@H]1[*:1],ZINC000013433331,2
CC(C)C[C@@H](C)C[*:1],ZINC000085642734,8
CC(C)C[C@@H](C)[*:1],ZINC000085642734,3
CC(=O)OC/C=C/[*:1],ZINC000033829982,5
C(=C\[*:1])/c1ccco1,ZINC000033829982,2
C[C@H](O)CO[*:1],ZINC000257376843,5
C1CS[C@H](C[*:1])N1,ZINC000005759852,2
C1CS[C@H]([*:1])N1,ZINC000005759852,2
C=C/C(=C\[*:1])CO,ZINC000014657643,3
COC(=O)C/C=C\[*:1],ZINC000257480308,6
NCC(=O)[*:1],ZINC000053194795,2
CC[C@H](C)[C@H](NC)[*:1],ZINC000100772954,8
O=C(O)C(=O)OC[*:1],ZINC000014413075,3
O=C(O)C(=O)O[*:1],ZINC000014413075,1
C=C(C)[C@H](O)[*:1],ZINC000014819127,3
C=C(C)[C@H](O)C[*:1],ZINC000014819127,7
C[C@H](O)CC[*:1],ZINC000015221896,5
O[C@H](c1ccoc1)[*:1],ZINC000015221896,4
C[C@H](O)CC[C@H](O)[*:1],ZINC000015221896,7
N[C@H]([C@H](O)CO)[*:1],ZINC000005502281,6
N[C@@H](C(=O)O)[C@H](O)[*:1],ZINC000005502281,3
CNC(=O)N[*:1],ZINC000015415542,1
O[C@H]([C@@H](O)CCl)[*:1],ZINC000256103108,7
O[C@@H](CCl)[*:1],ZINC000256103108,3
S=C=NCC/C=C\[*:1],ZINC000031350917,7
CS/C=C\C[*:1],ZINC000031350917,3
CS/C=C\CC[*:1],ZINC000031350917,6
O=C(O)[C@@H](O)[C@H](O)[*:1],ZINC000003872190,2
COC[C@@H](O)[*:1],ZINC000013350895,4
COC[C@@H](O)C[*:1],ZINC000013350895,8
C/C=C(\C(C)C)[*:1],ZINC000257530281,3
C/C=C(/C[*:1])C(C)C,ZINC000257530281,4
C=CCSS[*:1],ZINC000013309461,6
C=CCS(=O)(=O)C[*:1],ZINC000013309461,8
C=CCSS/C=C\[*:1],ZINC000013309461,9
C=CCS(=O)(=O)[*:1],ZINC000013309461,6
O=COCC/C=C\[*:1],ZINC000014438701,6
C[C@](O)([C@@H](O)CO)[*:1],ZINC000006031990,4
O=C(O)/C=C\[*:1],ZINC000006004394,1
CC(C)=C[C@H](O)[*:1],ZINC000253388205,3
CC(C)=C[C@@H](O)[*:1],ZINC000253388205,3
CC1=N[C@H]([*:1])S[C@H]1C,ZINC000029786605,2
CCCNC(=O)[*:1],ZINC000004064396,6
CCCNC(=O)C[*:1],ZINC000004064396,6
C=CS[*:1],ZINC000002031631,2
Cc1nnc([*:1])o1,ZINC000049170724,1
C=C(C(=O)OC)[*:1],ZINC000685935851,2
CC(C)=C[C@H](O)C[*:1],ZINC000257519269,5
CN1CCN([*:1])CC1,ZINC000225473265,2
CC1=C[C@H]([*:1])OC1=O,ZINC000014441535,1
O=C(O)[C@@H]1CCN1[*:1],ZINC000071758305,3
c1ccn([*:1])c1,ZINC000253413914,1
OCCCCN[*:1],ZINC000085597383,9
C1CCC(N[*:1])C1,ZINC000150343223,4
COC(OC)[*:1],ZINC000002040973,1
COC(C[*:1])OC,ZINC000002040973,3
Cc1ocnc1[*:1],ZINC000005765023,1
Cc1ncoc1[*:1],ZINC000005765023,1
C/C=C/C=C/C(=O)[*:1],ZINC000100060743,2
C/C=C/CCC(=O)[*:1],ZINC000100060743,7
C[C@H](O)[C@@H](O)[*:1],ZINC000257449284,3
OC[C@@H](O)[C@H](O)C[*:1],ZINC000001694564,8
OCC[C@@H](O)[*:1],ZINC000001694564,4
OCC[C@@H](O)[C@H](O)[*:1],ZINC000001694564,8
CC[C@@H](O)[*:1],ZINC000085589604,3
CC[C@@H](O)C[*:1],ZINC000085589604,5
CC[C@@H](O)C[C@H](O)[*:1],ZINC000085589604,9
S=C1NCC[C@@H]1[*:1],ZINC000085647676,2
O=C(N[*:1])C1CCC1,ZINC000067896312,2
CNC(=N)NC[*:1],ZINC000085568960,5
COCCCN[*:1],ZINC000001827416,9
CC(C)C[C@@H](N)[*:1],ZINC000001532222,5
C1CCCC([*:1])CC1,ZINC000065074632,1
CC[C@@H](OC(C)=O)[*:1],ZINC000014616805,3
O=C(O)C/N=C(\O)[*:1],ZINC000030728684,3
CC(C)[C@](O)(CO)[*:1],ZINC000118937188,5
O[C@H](C#C[*:1])CCl,ZINC000013378442,3
C=C(C)/C=C/[*:1],ZINC000095620060,1
COCCNC(=O)[*:1],ZINC000035442600,6
O[C@H]1[C@H](O)CO[C@H]1[*:1],ZINC000100772340,2
CCCCC[C@@H](O)[*:1],ZINC000045789140,10
C=C[C@H](O)[*:1],ZINC000015269787,3
C=C[C@H](O)C#C[*:1],ZINC000015269787,2
C=C([C@@H](C)C(=O)O)[*:1],ZINC000257468892,7
C[C@H]1C(=O)OC[C@H]1[*:1],ZINC000257428526,2
CCC/C=C\[*:1],ZINC000031159175,5
N[C@@H](CC(=O)O)C[*:1],ZINC000031159175,7
CCC/C=C\C[*:1],ZINC000031159175,7
C[C@](O)(CO)CO[*:1],ZINC000034866779,7
C[C@](O)(CO)C[*:1],ZINC000034866779,7
C[C@](O)(CO)[*:1],ZINC000034866779,3
CC[C@](C)(C#N)[*:1],ZINC000257595491,3
CC[C@](C)(C#N)O[*:1],ZINC000257595491,6
CCC/C=C/[*:1],ZINC000002384564,3
CCC/C=C/C[*:1],ZINC000002384564,8
CN1C[C@@H](F)[C@@H]([*:1])C1,ZINC000096112375,4
C[C@H](N)C(=O)N[*:1],ZINC000001575506,2
C[C@H](N)[*:1],ZINC000001575506,1
O=C1C[C@H]([*:1])CO1,ZINC000015044148,1
O=C1C[C@H](O[*:1])CO1,ZINC000015044148,2
C#CC#C[*:1],ZINC000014722469,1
C#CC#CC[*:1],ZINC000014722469,1
C#CC#CC[C@@H](O)[*:1],ZINC000014722469,3
C=CC[S@@](=O)[*:1],ZINC000005157910,5
C=CC[S@@](=O)C[*:1],ZINC000005157910,7
Clc1cnn(C[*:1])c1,ZINC000002730033,2
Clc1cnn([*:1])c1,ZINC000002730033,1
CN(C=O)/N=C\[*:1],ZINC000005353490,4
C/C=N\N(C=O)[*:1],ZINC000005353490,4
C[C@H](O)C(=O)[*:1],ZINC000100828847,2
O=CC/C(C=O)=C\[*:1],ZINC000100781070,7
C[C@@H](O)C[*:1],ZINC000006036348,3
C[C@@H](O)CC[*:1],ZINC000006036348,6
C[C@@H](O)CCC[*:1],ZINC000006036348,7
C[C@@H](O)CCCC[*:1],ZINC000006036348,9
OC[C@@H](O)[C@@H](O)[*:1],ZINC000004096699,4
O=[N+]([O-])NC[*:1],ZINC000013438845,3
N[C@H](CN[N+](=O)[O-])[*:1],ZINC000013438845,5
O=[N+]([O-])N[*:1],ZINC000013438845,1
C=C(C)CCO[*:1],ZINC000014590720,7
C[C@H]([C@H](N)C(=O)O)[*:1],ZINC000005759722,3
C[C@H](O)[C@H](C)[*:1],ZINC000005759722,3
C[C@@H]([C@H](C)O)[C@H](N)[*:1],ZINC000005759722,6
C/C(=N\O)[*:1],ZINC000100755622,1
C[C@H]1CC(=O)O[C@@H]1[*:1],ZINC000005820498,2
CC(C)N(C(C)C)[*:1],ZINC000230070342,4
O=C/C=C/C[*:1],ZINC000014619236,6
O=C/C=C/CC[*:1],ZINC000014619236,7
O=C/C=C/CCC[*:1],ZINC000014619236,9
O=C(C1=NCCC1)[*:1],ZINC000013305956,2
CC/C=C/[*:1],ZINC000085951537,2
CC/C=C/C[*:1],ZINC000085951537,4
CC(C)=CC(=O)[*:1],ZINC000013415652,2
C1=CCCC(C[*:1])=C1,ZINC000013415652,3
C1=CCCC([*:1])=C1,ZINC000013415652,1
O[C@@H]1CCCC[C@@H]1[*:1],ZINC000031159830,3
C[N@@+]1([O-])CCC[C@@H]1[*:1],ZINC000242649207,2
CS(=O)(=O)NC[*:1],ZINC000030881204,4
c1cc[n+](C[*:1])cc1,ZINC000003202703,1
c1cc[n+]([*:1])cc1,ZINC000003202703,1
CC[C@@H](CCO)[*:1],ZINC000085624905,8
C#CC#C[C@@H](O)[*:1],ZINC000014722461,1
CC(=O)N(C)[C@@H](C)[*:1],ZINC000004098792,2
CC(=O)N(C)[*:1],ZINC000004098792,1
N[C@@H](CS(=O)(=O)O)[*:1],ZINC000004228276,3
C[C@@H]1C[C@@](C)([*:1])CO1,ZINC000002534722,2
COC[C@@H](CCO)[*:1],ZINC000085531388,9
C1=C[C@@H]([*:1])CO1,ZINC000006037875,1
C/C(=C/CO)[*:1],ZINC000014723366,3
CC1(C)CC[C@H]([*:1])O1,ZINC000014723366,1
OCC(Cl)(CO)[*:1],ZINC000014689090,6
c1ccn(C[*:1])c1,ZINC000000409206,1
CC#C[*:1],ZINC000150344667,1
NC(=O)OC[*:1],ZINC000008552277,3
NC(=O)O[*:1],ZINC000008552277,1
CC(C)CC(=O)N[*:1],ZINC000031160895,3
C[C@@H](CO)C[C@H](C)[*:1],ZINC000015119985,6
C[C@@H](CO)C[*:1],ZINC000015119985,7
CC[C@@H](C)C[C@@H](C)[*:1],ZINC000015119985,8
O=C1C[C@H](O)[C@H]([*:1])O1,ZINC000006761039,3
Cn1cccc1C[*:1],ZINC000108449665,1
O=C1NCCN[C@@H]1[*:1],ZINC000824519426,2
CCC[C@H](C[*:1])SC,ZINC000014589066,9
CCC[C@@H](SC)[*:1],ZINC000014589066,8
CC(C)(C#N)[*:1],ZINC000003984017,1
CC(C)(C#N)O[*:1],ZINC000003984017,3
C/C=C(/C(C)C)[*:1],ZINC000118936782,3
C/C=C(\C[*:1])C(C)C,ZINC000118936782,6
O[C@@H](CCl)C[*:1],ZINC000067910729,8
C/C=C(\C(=O)O)[*:1],ZINC000000897447,1
CC(C)[C@H](C)C[*:1],ZINC000248290294,5
CC(C)[C@H](C)CC[*:1],ZINC000248290294,6
CCO[C@@H](C)[*:1],ZINC000095619620,3
C[C@@H](O[*:1])C(=O)O,ZINC000095619620,1
CCO[C@@H](C)O[*:1],ZINC000095619620,3
N#CCN[*:1],ZINC000059409791,3
CNC[C@H](O)[*:1],ZINC000150344628,4
