smiles	zinc_id	tags
COc1cc2c(cc1OC)[C@H](NC(=O)CCCc1c[nH]c3ccccc13)CC2	ZINC000583652793	biogenic
Cc1ccc2c(c1)/C(=C/c1cccnc1)c1cc3ccccc3nc1-2	ZINC000003114537	biogenic
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COC(=O)CCCCCCC/C=C\C/C=C\CCCCCC	ZINC000261496762	endogenous in-man
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCCCCCCC	ZINC000040164818	endogenous in-man
O[C@]12CCCC[C@H]1CN(c1ncnc3nc[nH]c13)CC2	ZINC000220357541	biogenic
C[C@H]1CC[C@@H]2C(C(=O)O)=CO[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@H]12	ZINC000257409515	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OCCCCCCCCCCCCCCCCCC	ZINC000150361246	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	ZINC000150355392	endogenous in-man
O=C1/C(=C/c2ccc(O)c(O)c2)Oc2c1ccc(O)c2O	ZINC000014725429	endogenous in-man
CC(=O)O[C@@H]1C[C@]2(C)C=C[C@@H](O)[C@]3([C@@H]1C(C)(C)CC[C@H]3O)[C@@]2(O)CCC1=CC(=O)OC1	ZINC000085542240	biogenic in-vitro
O=C(/C=C\c1ccc(O)c(O)c1)O[C@H](C(=O)O)[C@H](OC(=O)/C=C\c1ccc(O)c(O)c1)C(=O)O	ZINC000013385605	endogenous in-man
CC1(C)[C@@H](O)CC[C@]2(C)C3=CC=C4[C@@H]5C[C@](C)(C(=O)O)CC[C@@]5(C)CC[C@@]4(C)[C@@]3(C)CC[C@H]12	ZINC000100823637	endogenous in-man
CCCCCCCCCCCCCCCC(=O)OC[C@@H]1O[C@H](O[C@H]2CC[C@]3(C)C(=CC[C@H]4[C@H]3CC[C@@]3(C)[C@H]([C@@H](C)CC[C@H](C)C(C)C)CC[C@H]43)C2)[C@@H](O)[C@H](O)[C@H]1O	ZINC000257402465	endogenous in-man
O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@@H](CO)[C@H](O)[C@H]3O)c(O)c([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12	ZINC000095617895	endogenous in-man
CC(C)[C@@H](N)C(=O)N[C@@H](C)C(=O)O	ZINC000001578618	endogenous in-man
CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCCCCCCC	ZINC000150356886	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC	ZINC000150354514	endogenous in-man
CN1C[C@H]2CCC[C@@]3(C1)C(=O)NC1(CCCCC1)N=C23	ZINC000000517748	biogenic
CNC[C@H](C)C[C@H](CCCC(=O)CC(=O)/C=C/c1cc(OC)c(O)cc1Cc1cnc(N)cc1CCc1cccc(CCc2ccccc2)c1)CCC1(O)CCCCC1	ZINC000085630404	biogenic in-vitro
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@@H](O)COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC	ZINC000095625851	endogenous in-man
C[C@]1(CO)[C@@H](O[C@@H]2OC[C@H](O)[C@H](O[C@@H]3OC[C@H](O)[C@H](O)[C@@H]3O)[C@@H]2O)CC[C@]2(C)[C@H]1CC[C@@]1(C)[C@@H]2CC=C2[C@H]3C[C@@](C)(CO)C[C@H](O)[C@]3(C)CC[C@]21C	ZINC000257444588	endogenous in-man
C=C1CC[C@@H]2O[C@]2(C)CC[C@H]2[C@@H]1CC2(C)C	ZINC000003947592	endogenous in-man
CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCCCC	ZINC000150359869	endogenous in-man
O=C(O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)O[C@@H]2[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	ZINC000230096600	endogenous in-man
CC[C@H]1CC[C@]2(C)c3[nH]c4ccccc4c3CCCN2C1	ZINC000004044460	biogenic
CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)OC[C@@H](COCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC	ZINC000150379926	endogenous in-man
N[C@H]1[C@H](O[C@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O	ZINC000085552381	endogenous in-man
COC(=O)[C@@H]1[C@H]2CCCN2C[C@@]1(C)O	ZINC000015274294	endogenous in-man
O=C(/C=C\c1ccc(O)cc1)C1=C(O)[C@](O)([C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@@H]2O)C(O)=C([C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)C1=O	ZINC000257473125	endogenous in-man
COc1ccc2[nH]cc(CCNC(=O)CCc3cc4c(C)cc(=O)oc4cc3OC(C)C)c2c1	ZINC000012296825	biogenic
COCCCN1C(=O)[C@@H]2[C@H](C(=O)Nc3cccc(SC)c3)[C@@H]3C=C[C@@]2(O3)[C@@H]1C(=O)N[C@@H]1CCC[C@@H](C)[C@H]1C	ZINC000252584863	biogenic
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCCCCCCCCCC	ZINC000095622944	endogenous in-man
CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@@H]3CC[C@@H]2[C@H](C)CCCC(C)C)C1	ZINC000040164473	endogenous in-man
O=C(O)C1=C[C@H](O)[C@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)O[C@H]2C(=O)O)O1	ZINC000257474425	endogenous in-man
O=C1C[C@H](c2ccccc2)c2c(c(O)c(O)c3c(=O)cc(-c4ccccc4)oc23)O1	ZINC000096115790	biogenic
C=C[C@@](C)(O)CC(=O)C=C(C)C	ZINC000014448160	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	ZINC000261495675	endogenous in-man
C=CCn1cc2c3c(cccc31)[C@H](CC(C)C)N[C@H](C(=O)NCc1ccccc1)C2	ZINC000049171839	biogenic in-vitro
COc1ccc2c(c1OC)c(=O)n1c3ccc(OCC(C)=O)cc3c3ccnc2c31	ZINC000006624378	biogenic
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCC/C=C\C/C=C\CCCC	ZINC000261498078	endogenous in-man
C[C@H](CSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)O)SC[C@@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)O	ZINC000257537441	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OCCCCCCCCCCCCCCCCCC	ZINC000685934766	endogenous in-man
COc1c2c(cc3c1[C@@H](CC(=O)[C@H]1CC[C@H]4[C@@H]5CC=C6C[C@H](O)CC[C@]6(C)[C@H]5CC[C@]14C)[N+](C)(C)CC3)OCO2	ZINC000070672469	biogenic
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCC	ZINC000150555794	endogenous in-man
C[C@@H](NC(=O)c1ccccc1)c1c(-c2ccc(F)cc2)noc1C(=O)O	ZINC000096296850	biogenic in-vitro
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC	ZINC000150368974	endogenous in-man
Cc1ccc(C)c(NC(=O)COc2ccc3c(-c4ccccc4)cc(=O)oc3c2)c1	ZINC000002093928	biogenic
C=C(C)/C=C/c1c(OC)c2ccccc2n(C)c1=O	ZINC000015261876	endogenous in-man
O=C(O)Cc1c[nH]c2ccc(O)cc12	ZINC000000185722	endogenous in-man
CC(C)[C@H]1CC[C@@H]2CC(=O)CC[C@@H]2C1	ZINC000005761430	endogenous in-man
CC(=O)O[C@H]1CC(C)(C)C(=C=C/C(C)=C/C=C/C=C/C=C(C)/C=C2/C=C(/C=C/[C@]3(O)C(C)=CC(=O)CC3(C)C)C(=O)O2)[C@@](C)(O)C1	ZINC000100825910	endogenous in-man
O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12	ZINC000000001219	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COC(=O)CCCCCCCCC/C=C\CCCCCCCC	ZINC000261495381	endogenous in-man
C/C=C1/CN2[C@H]3C[C@@H]1[C@]1(C(=O)OC)[C@@H]2C[C@]2(c4ccccc4N[C@H]32)[C@@H]1O	ZINC000100765588	biogenic in-man
CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	ZINC000013508358	biogenic
CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCC	ZINC000150372715	endogenous in-man
CC1(C)C[C@@H](NC(=O)Cc2ccc3c(c2)OCC3)CCO1	ZINC000085876014	biogenic
CC(=O)O[C@@H]1[C@@H](C)O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@H]1O	ZINC000085954721	endogenous in-man
C[C@H](O)[C@H]1CCC(=O)O1	ZINC000006030233	endogenous in-man
C[C@H](CCC(=O)O)[C@@H]1CC(=O)[C@]2(C)C3=C(C(=O)[C@H](O)[C@]12C)[C@]1(C)CC[C@H](O)C(C)(C)[C@H]1CC3=O	ZINC000257400410	endogenous in-man
CC1(C)C=CC(=O)[C@@H]2[C@@H]3C(=CC[C@H]21)CO[C@H]3O	ZINC000086032483	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OCCCCCCCCCCCCCCCCCC	ZINC000150379793	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCCCC	ZINC000150373361	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC	ZINC000150366113	endogenous in-man
COc1c(O)c(OC2CCCC2)cc([C@@H]2Oc3cc(OCCO)c4c5c3[C@@H](CSSCC[C@@H](C)CC[C@@H](c3cc(O)ccc3-4)[C@@H]5CO)[C@H]2O)c1O	ZINC000085567690	biogenic in-vitro
CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC	ZINC000150370456	endogenous in-man
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCCC	ZINC000150366573	endogenous in-man
COc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(Cc4ccccc4OC)CC(=O)N32)cc1	ZINC000002151737	biogenic
COC(=O)[C@@]1(O)[C@H]2C[C@@]3([C@@H](C)C[C@@H](O)[C@@]3(O)[C@@]13COC3=O)[C@@H](O)C(=O)O2	ZINC000100775365	endogenous in-man
CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC	ZINC000150372446	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC	ZINC000150373005	endogenous in-man
CC(=O)OC[C@@H](C)[C@@H]1CC=C(C)CC1	ZINC000014588972	endogenous in-man
CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@H]3CC[C@H]4C[C@@H](OC(=O)/C=C/c5ccc(O)c(OC)c5)CC[C@]4(C)[C@@H]3CC[C@]12C)C(C)C	ZINC000261499692	endogenous in-man
O=C(O[C@@H]1Cc2c(O)cc(O)c([C@H]3c4c(O)cc(O)cc4O[C@H](c4ccc(O)c(O)c4)[C@@H]3O)c2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	ZINC000096016077	endogenous in-man
CC(C)=CCO[C@H]1O[C@@H](CO[C@@H]2OC[C@](O)(CO)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000257441914	endogenous in-man
C=C1[C@@H](OC(=O)/C=C\c2ccccc2)CC[C@]2(C)[C@@H]1[C@@H](OC(C)=O)[C@@H]1C[C@@]3(O)OC[C@]1(C)C(=C3C)[C@@H](OC(C)=O)[C@@H]2OC(C)=O	ZINC000095918904	biogenic in-vitro
COc1cc(-c2cc(=O)c3c(O)cc(O[C@H]4O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]4O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]4OC(=O)/C=C/c4ccc(O)cc4)cc3o2)cc(OC)c1O	ZINC000257490187	endogenous in-man
CSCC[C@H](O)C(=O)O	ZINC000001591795	endogenous in-man
CC(=O)OC[C@H]1O[C@H](Oc2ccc([N+](=O)[O-])cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O	ZINC000012659976	biogenic in-vitro
O=C(O)[C@H](CCN[C@H](CCO)C(=O)O)NCC[C@@H](O)C(=O)O	ZINC000014858403	endogenous in-man
C=C(C)[C@H]1CCC[C@@](C)(O)C1	ZINC000014588927	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCCCCCCCC	ZINC000150360933	endogenous in-man
CCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC	ZINC000150377852	endogenous in-man
COc1ccc(C[C@H]2COC(=O)[C@]2(O)Cc2ccc(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(OC)c2)cc1OC	ZINC000253613401	endogenous in-man
CCCCCCCCCCCCCCCCCCCCCC(=O)O	ZINC000006920378	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC	ZINC000150369266	endogenous in-man
C=C(C(C)C)[C@H](O)[C@@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@@]21C	ZINC000118937051	endogenous in-man
CCCC(=O)OCSC	ZINC000022000224	endogenous in-man
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2	ZINC000000968099	endogenous in-man
O=C(/C=C/c1ccc(O)cc1)OC[C@]1(O)C=C[C@@H]2C(C(=O)O)=CO[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H]21	ZINC000257602944	endogenous in-man
O=[N+]([O-])c1ccc(O)cc1O	ZINC000096017931	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC	ZINC000261498656	endogenous in-man
C=C(C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@](C)(O)[C@@H]2[C@@H]13	ZINC000100782068	endogenous in-man
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCC)OC(=O)CCCCCCCCCCCCCCCCCCC	ZINC000150367673	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCCC	ZINC000150376538	endogenous in-man
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCCCC	ZINC000150556783	endogenous in-man
C=C1C[C@]23C[C@H]1CC[C@@H]2[C@@]12CC[C@H](O)[C@](C)(C(=O)OC1)[C@@H]2[C@H]3C(=O)O	ZINC000100778375	endogenous in-man
CCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@@H](O)COC(=O)CCC/C=C\CCCCCCCC	ZINC000100784859	endogenous in-man
C[C@H](O)[C@@H]1[C@H](O)C[C@@H]2[C@H]3CC=C4C[C@@H](O[C@H]5O[C@@H](CO[C@@H]6O[C@H](C)[C@H](O)[C@H](O)[C@@H]6O)[C@H](O)[C@@H](O)[C@@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@@H]5O)CC[C@@]4(C)[C@@H]3CC[C@]21C	ZINC000257404878	endogenous in-man
COc1ccc(C2(C(=O)N[C@@H]3CCCc4c3[nH]c3ccc(OC)cc43)CCOCC2)cc1	ZINC000096221441	biogenic
CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC	ZINC000150357903	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@@H](COC(=O)CCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCC	ZINC000150357196	endogenous in-man
C/C=C/SSCC	ZINC000033951646	biogenic in-vitro
CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)CO[P@](=O)(O)O[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O	ZINC000261496825	endogenous in-man
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](O)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC	ZINC000095625573	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC	ZINC000095620963	endogenous in-man
CC(=C/CO)/C=C/[C@@H]1[C@](C)(O)[C@H](O)[C@H](O)[C@H]2C(C)(C)CCC[C@]21C	ZINC000257532773	endogenous in-man
CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)CO[P@](=O)(O)O[C@@H]1[C@@H](O)[C@H](OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@H]1O	ZINC000261495528	endogenous in-man
CC(=O)c1c(C)c(C)n2c1CCC2	ZINC000095620539	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COC(=O)CCCCCCCCC/C=C\C/C=C\CCCC	ZINC000261498377	endogenous in-man
O=C(O[C@H]1[C@H]2OC(=O)c3cc(O)c(O)c(O)c3-c3c(cc(O)c4c3Oc3cc(O)c(O)c(O)c3O4)C(=O)OC[C@@H]2O[C@@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1	ZINC000095618035	endogenous in-man
COc1cc2oc(=O)cc(C)c2cc1CCC(=O)Nc1nc(-c2cccnc2)cs1	ZINC000070666218	biogenic
C[C@H]1O[C@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(=O)ccoc4c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O	ZINC000299817820	biogenic
CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC	ZINC000150362092	endogenous in-man
CCCCCC(=O)[C@H](C)C(C)=O	ZINC000032167539	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCC	ZINC000150363015	endogenous in-man
C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](COC(=O)/C=C/c3ccc(O)c(O)c3)O[C@@H](OCCc3ccc(O)c(O)c3)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O	ZINC000100829645	endogenous in-man
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC	ZINC000685934408	endogenous in-man
CCCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](O)COC(=O)CCCCCCCCCCCCCC	ZINC000095625422	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC	ZINC000150363503	endogenous in-man
COc1ccc(-n2c(C)c(C(=O)c3ccccc3)c3cc(O)ccc32)cc1	ZINC000002282904	biogenic
CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC)OCCCCCCCCCCCCCCCCCC	ZINC000095621628	endogenous in-man
C=CCc1cccc2cc(C(=O)O)c(=O)oc12	ZINC000000295824	biogenic
CCCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCCCC	ZINC000095622536	endogenous in-man
O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc(O)c12	ZINC000012153181	endogenous in-man
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)O	ZINC000002384989	endogenous in-man
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCC)OC(=O)CCCCCCCCCCCCC	ZINC000095624897	endogenous in-man
CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCCCC	ZINC000685934115	endogenous in-man
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\CO)C(C)(C)CCC1	ZINC000012496774	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](CO[P@@](=O)(O)OCCN)OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC	ZINC000085582912	endogenous in-man
C=C[C@@H](CCCCC)O[C@H]1O[C@@H](CO[C@@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O	ZINC000014616882	endogenous in-man
CCCCCCCC/C=C\CCCCCC/C=C\O[C@@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)CO[P@@](=O)(O)OCC[N+](C)(C)C	ZINC000085562528	endogenous in-man
O=C/C=C/c1ccccc1O	ZINC000001704590	endogenous in-man
CCCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCC	ZINC000095624607	endogenous in-man
CCCCCCC[C@@H](C)CC	ZINC000086050393	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC	ZINC000150376851	endogenous in-man
C=C1CC[C@]2(C)C[C@H]1[C@]1(C)CCC[C@@]12C	ZINC000070455388	biogenic in-vitro
CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCCCC	ZINC000150377836	endogenous in-man
C[C@H]1O[C@@H](Oc2cc(O)c3c(c2)O[C@@H](c2ccc(O)c(O)c2)CC3=O)[C@@H](O)[C@@H](O)[C@@H]1O	ZINC000100825582	endogenous in-man
CCCCC/C=C\COC(=O)CCC	ZINC000014616889	endogenous in-man
CCCCCCCCCC/C=C\CC[C@H](O)[C@@H]1CC[C@H]([C@H](O)CC[C@H](O)CCCCCCC[C@@H](O)CC2=C[C@@H](C)OC2=O)O1	ZINC000257620653	endogenous in-man
CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)CO[P@@](=O)(O)O[C@H]1[C@@H](O)[C@@H](O)[C@@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@@H]1O	ZINC000150344078	endogenous in-man
CCCCCCCC/C=C\CCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@@H](O)/C=C\CCCCCCCCCCCCC	ZINC000085586154	endogenous in-man
COC(=O)[C@]1(C)CC[C@@]2(C(=O)O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)CC[C@@]3(C)C(=CC[C@@H]4[C@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]6O)C(C)(C)[C@@H]5CC[C@@]43C)[C@@H]2C1	ZINC000257487414	endogenous in-man
